0.1000000000000000056 0.004559332 0.004992396 0.006213343 0.03474268 0.02288326 0.0347198 
0.2000000000000000111 0.003121444 0.003296721 0.004228176 0.02489597 0.01616556 0.02453485 
0.3000000000000000444 0.002556155 0.002705732 0.003435404 0.02056387 0.01312801 0.02006332 
0.4000000000000000222 0.002149483 0.002177187 0.002799323 0.01694668 0.0111177 0.01704029 
0.5 0.001889141 0.001864833 0.002441091 0.01437078 0.009826059 0.01491345 
0.6000000000000000888 0.00171924 0.001695416 0.002230864 0.01260697 0.008910823 0.01343895 
0.7000000000000000666 0.001591971 0.001575528 0.002084323 0.01150761 0.008257213 0.01241914 
0.8000000000000000444 0.001506525 0.001502347 0.001965077 0.01130527 0.00786824 0.0117947 
0.9000000000000000222 0.001435449 0.001440484 0.001886245 0.01096018 0.007532844 0.01130979 
1 0.001341264 0.001326019 0.001762225 0.0105944 0.007216724 0.01081951 
1.100000000000000089 0.001271989 0.001249252 0.001673703 0.01031879 0.006921431 0.01041297 
1.200000000000000178 0.001223902 0.001185815 0.001599541 0.01008949 0.006659556 0.01003907 
1.300000000000000044 0.001171346 0.001141131 0.001546245 0.00986978 0.006441786 0.009701842 
1.400000000000000133 0.001140944 0.001116284 0.001500486 0.009691945 0.006233812 0.009425038 
1.5 0.001105548 0.001075842 0.001460257 0.009677142 0.006033079 0.009198881 
1.600000000000000089 0.001062269 0.001040312 0.001417583 0.009492955 0.005827247 0.009004005 
1.700000000000000178 0.001034547 0.001006329 0.001379474 0.009369911 0.005651385 0.008742374 
1.800000000000000044 0.001006678 0.0009714232 0.001332541 0.00926277 0.005500182 0.008615168 
1.900000000000000133 0.0009860202 0.0009553618 0.001311198 0.009250857 0.005367792 0.008453503 
2 0.0009654773 0.0009366871 0.001297784 0.00913798 0.005211596 0.008282954 
2.100000000000000089 0.0009441184 0.0009213684 0.001273324 0.009033256 0.005091061 0.008096123 
2.200000000000000178 0.0009255897 0.000903229 0.001244288 0.008860536 0.004976223 0.008002556 
2.300000000000000266 0.0009004822 0.0008734835 0.001221436 0.008682164 0.00487033 0.007861316 
2.400000000000000355 0.0008846173 0.0008607739 0.001195959 0.008572991 0.00473613 0.007706576 
2.5 0.0008756709 0.0008454447 0.001175622 0.008400664 0.004620693 0.007593738 
2.600000000000000089 0.0008562296 0.0008349111 0.001165601 0.008213387 0.004572093 0.007447196 
2.700000000000000178 0.0008545052 0.0008207951 0.001146527 0.008106733 0.004435194 0.00734422 
2.800000000000000266 0.0008298391 0.0008008413 0.001135593 0.007874809 0.004359621 0.007127777 
2.900000000000000355 0.000823607 0.0007888368 0.001110923 0.007641609 0.004276769 0.007068926 
3 0.0008048211 0.0007700078 0.001098436 0.007432714 0.004175611 0.006937302 
3.100000000000000089 0.000802317 0.0007597 0.001083511 0.007170534 0.004093074 0.006816957 
3.200000000000000178 0.0007832547 0.0007499526 0.001070577 0.007024489 0.004046708 0.006681618 
3.300000000000000266 0.0007780939 0.0007419833 0.001062812 0.006823906 0.003974373 0.006570443 
3.400000000000000355 0.0007628918 0.0007245783 0.001044941 0.006671579 0.003913664 0.006442089 
3.5 0.0007548097 0.000715123 0.001037889 0.006452556 0.003835296 0.006329199 
3.600000000000000089 0.000746152 0.0007027538 0.001024414 0.006231945 0.003744842 0.006176186 
3.700000000000000178 0.0007433891 0.0006981466 0.001020424 0.005947145 0.003691309 0.006080466 
3.800000000000000266 0.0007295918 0.0006905472 0.001007055 0.005814302 0.003651573 0.005987376 
3.900000000000000355 0.0007194318 0.000676441 0.001004649 0.00569693 0.003589187 0.005874791 
4 0.000719137 0.0006695483 0.0009897135 0.005510059 0.003545905 0.005825613 
4.100000000000000533 0.0007076088 0.0006628791 0.0009886976 0.005401406 0.003475088 0.00567723 
4.200000000000000178 0.0006995952 0.0006520865 0.0009723641 0.005242668 0.003409589 0.005629234 
4.299999999999999822 0.0006977349 0.0006454729 0.0009618068 0.005174631 0.003375448 0.005538892 
4.400000000000000355 0.0006970724 0.0006435092 0.0009613607 0.005092259 0.003357537 0.005453926 
4.5 0.0006832808 0.0006400606 0.0009562881 0.00501944 0.003258008 0.005341378 
4.600000000000000533 0.0006727043 0.0006270943 0.0009468862 0.004912445 0.003232775 0.005316125 
4.700000000000000178 0.0006696233 0.0006249703 0.0009355154 0.00481341 0.003208908 0.005268705 
4.800000000000000711 0.0006634394 0.0006120512 0.0009302101 0.004758454 0.003137877 0.005169274 
4.900000000000000355 0.0006583955 0.0006087185 0.000934213 0.004685249 0.003114344 0.005052479 
5 0.0006565776 0.0006035237 0.0009172588 0.004711726 0.003064678 0.005050666 
5.100000000000000533 0.0006525165 0.0005989071 0.0009160038 0.004660172 0.003000963 0.005011902 
5.200000000000000178 0.0006442292 0.0005903977 0.0009175203 0.00460514 0.003057142 0.004908963 
5.300000000000000711 0.0006437007 0.0005836478 0.0009001471 0.004507921 0.002993297 0.004852883 
5.400000000000000355 0.0006370946 0.0005799107 0.000904164 0.004489344 0.002938004 0.004849409 
5.5 0.0006345487 0.000573663 0.0008960262 0.004437572 0.002925689 0.004814503 
5.600000000000000533 0.000624753 0.0005717466 0.0008930416 0.0043733 0.002883027 0.004749157 
5.700000000000000178 0.0006247409 0.0005623217 0.000880069 0.004413556 0.002874725 0.004699278 
